arcId,groundStation,sat,meaCtrlST,meaCtrlET,feed
498,'╪яд╬к╧-1',нюпг-162,8783,9992,0
499,'╪яд╬к╧-1',нюпг-162,8783,9992,1
500,'╬фх╙-2',нюпг-144,8989,10007,0
501,'╬фх╙-2',нюпг-144,8989,10007,1
502,'╠╠╬╘-2',нюпг-153,8843,10008,0
503,'╠╠╬╘-2',нюпг-153,8843,10008,1
504,'додЧ-1',нюпг-72,8950,10055,0
505,'додЧ-1',нюпг-72,8950,10055,1
506,'ю╔цВ-2',нюпг-153,8860,10073,0
507,'ю╔цВ-2',нюпг-153,8860,10073,1
508,'м╜╢╗-2',нюпг-81,8921,10080,0
509,'м╜╢╗-2',нюпг-81,8921,10080,1
510,'гьаК-1',нюпг-72,9059,10115,0
511,'гьаК-1',нюпг-72,9059,10115,1
512,'©Б╤Шюу-1',нюпг-161,9015,10232,0
513,'©Б╤Шюу-1',нюпг-161,9015,10232,1
514,'ю╪жщ-2',нюпг-63,9144,10305,0
515,'ю╪жщ-2',нюпг-63,9144,10305,1
516,'ио╨ё-2',нюпг-72,9225,10407,0
517,'ио╨ё-2',нюпг-72,9225,10407,1
518,'пш╟╡-1',нюпг-89,9850,10483,0
519,'пш╟╡-1',нюпг-89,9850,10483,1
520,'ио╨ё-1',нюпг-1,9388,10512,0
521,'ио╨ё-1',нюпг-1,9388,10512,1
522,'╠╠╬╘-1',нюпг-63,9328,10528,0
523,'╠╠╬╘-1',нюпг-63,9328,10528,1
524,'нзбЁд╬фК-2',нюпг-53,9386,10534,0
525,'нзбЁд╬фК-2',нюпг-53,9386,10534,1
526,'жьгЛ-1',нюпг-53,9789,10546,0
527,'жьгЛ-1',нюпг-53,9789,10546,1
528,'гЮ╣╨-1',нюпг-63,9415,10571,0
529,'гЮ╣╨-1',нюпг-63,9415,10571,1
530,'м╜╢╗-1',нюпг-161,9400,10594,0
531,'м╜╢╗-1',нюпг-161,9400,10594,1
532,'©╕й╡-2',нюпг-43,9669,10621,0
533,'©╕й╡-2',нюпг-43,9669,10621,1
534,'ю╜хЬ-2',нюпг-152,9419,10623,0
535,'ю╜хЬ-2',нюпг-152,9419,10623,1
536,'╪яд╬к╧-2',нюпг-63,9484,10727,0
537,'╪яд╬к╧-2',нюпг-63,9484,10727,1
538,'иНшз-2',нюпг-80,9519,10754,0
539,'иНшз-2',нюпг-80,9519,10754,1
540,'иНшз-1',нюпг-80,9520,10756,0
541,'иНшз-1',нюпг-80,9520,10756,1
542,'ю╔цВ-1',нюпг-152,9621,10845,0
543,'ю╔цВ-1',нюпг-152,9621,10845,1
544,'нзбЁд╬фК-1',нюпг-71,9667,10851,0
545,'нзбЁд╬фК-1',нюпг-71,9667,10851,1
546,'╬фх╙-1',нюпг-71,9707,10945,0
547,'╬фх╙-1',нюпг-71,9707,10945,1
548,'додЧ-2',нюпг-10,9785,10963,0
549,'додЧ-2',нюпг-10,9785,10963,1
550,'©Б╤Шюу-2',нюпг-160,9784,11002,0
551,'©Б╤Шюу-2',нюпг-160,9784,11002,1
552,'гЮ╣╨-2',нюпг-80,9783,11011,0
553,'гЮ╣╨-2',нюпг-80,9783,11011,1
554,'╨ёдо-2',нюпг-152,9796,11022,0
555,'╨ёдо-2',нюпг-152,9796,11022,1
556,'╨ёдо-1',нюпг-152,9797,11023,0
557,'╨ёдо-1',нюпг-152,9797,11023,1
558,'ю╪жщ-1',нюпг-62,9921,11076,0
559,'ю╪жщ-1',нюпг-62,9921,11076,1
560,'гьаК-2',нюпг-88,10106,11116,0
561,'гьаК-2',нюпг-88,10106,11116,1
562,'Ё╓╢╨-1',нюпг-143,10180,11243,0
563,'Ё╓╢╨-1',нюпг-143,10180,11243,1
564,'Ё╓╢╨-2',нюпг-143,10181,11245,0
565,'Ё╓╢╨-2',нюпг-143,10181,11245,1
566,'пш╟╡-2',нюпг-62,10086,11283,0
567,'пш╟╡-2',нюпг-62,10086,11283,1
568,'ю╜хЬ-1',нюпг-79,10220,11293,0
569,'ю╜хЬ-1',нюпг-79,10220,11293,1
570,'╧Ч╤Ш╠У-2',нюпг-10,10298,11383,0
571,'╧Ч╤Ш╠У-2',нюпг-10,10298,11383,1
572,'©╕й╡-1',нюпг-142,10207,11398,0
573,'©╕й╡-1',нюпг-142,10207,11398,1
574,'╪яд╬к╧-1',нюпг-10,10354,11402,0
575,'╪яд╬к╧-1',нюпг-10,10354,11402,1
576,'гьаК-1',нюпг-19,10565,11445,0
577,'гьаК-1',нюпг-19,10565,11445,1
578,'нзбЁд╬фК-2',нюпг-41,11033,11535,0
579,'нзбЁд╬фК-2',нюпг-41,11033,11535,1
580,'ю╔цВ-2',нюпг-70,10419,11555,0
581,'ю╔цВ-2',нюпг-70,10419,11555,1
582,'жьгЛ-2',нюпг-151,10361,11597,0
583,'жьгЛ-2',нюпг-151,10361,11597,1
584,'додЧ-1',нюпг-9,10445,11612,0
585,'додЧ-1',нюпг-9,10445,11612,1
586,'╬фх╙-2',нюпг-70,10469,11709,0
587,'╬фх╙-2',нюпг-70,10469,11709,1
588,'╠╠╬╘-2',нюпг-79,10558,11767,0
589,'╠╠╬╘-2',нюпг-79,10558,11767,1
590,'м╜╢╗-2',нюпг-70,10572,11780,0
591,'м╜╢╗-2',нюпг-70,10572,11780,1
592,'©Б╤Шюу-1',нюпг-51,10745,11859,0
593,'©Б╤Шюу-1',нюпг-51,10745,11859,1
594,'ю╪жщ-2',нюпг-9,10676,11862,0
595,'ю╪жщ-2',нюпг-9,10676,11862,1
596,'ио╨ё-2',нюпг-70,10782,11942,0
597,'ио╨ё-2',нюпг-70,10782,11942,1
598,'╧Ч╤Ш╠У-1',нюпг-79,10732,11947,0
599,'╧Ч╤Ш╠У-1',нюпг-79,10732,11947,1
600,'ю╜хЬ-2',нюпг-51,11003,12020,0
601,'ю╜хЬ-2',нюпг-51,11003,12020,1
602,'гЮ╣╨-1',нюпг-61,10959,12125,0
603,'гЮ╣╨-1',нюпг-61,10959,12125,1
604,'ио╨ё-1',нюпг-61,10997,12139,0
605,'ио╨ё-1',нюпг-61,10997,12139,1
606,'©╕й╡-2',нюпг-150,10972,12142,0
607,'©╕й╡-2',нюпг-150,10972,12142,1
608,'пш╟╡-1',нюпг-168,10957,12198,0
609,'пш╟╡-1',нюпг-168,10957,12198,1
610,'╠╠╬╘-1',нюпг-168,10964,12205,0
611,'╠╠╬╘-1',нюпг-168,10964,12205,1
612,'иНшз-2',нюпг-8,11143,12229,0
613,'иНшз-2',нюпг-8,11143,12229,1
614,'иНшз-1',нюпг-8,11145,12231,0
615,'иНшз-1',нюпг-8,11145,12231,1
616,'╪яд╬к╧-2',нюпг-168,11073,12239,0
617,'╪яд╬к╧-2',нюпг-168,11073,12239,1
618,'м╜╢╗-1',нюпг-159,11095,12287,0
619,'м╜╢╗-1',нюпг-159,11095,12287,1
620,'ю╔цВ-1',нюпг-78,11205,12312,0
621,'ю╔цВ-1',нюпг-78,11205,12312,1
622,'додЧ-2',нюпг-78,11328,12332,0
623,'додЧ-2',нюпг-78,11328,12332,1
624,'жьгЛ-1',нюпг-159,11126,12355,0
625,'жьгЛ-1',нюпг-159,11126,12355,1
626,'нзбЁд╬фК-1',нюпг-69,11212,12449,0
627,'нзбЁд╬фК-1',нюпг-69,11212,12449,1
628,'©Б╤Шюу-2',нюпг-60,11409,12495,0
629,'©Б╤Шюу-2',нюпг-60,11409,12495,1
630,'╬фх╙-1',нюпг-69,11371,12571,0
631,'╬фх╙-1',нюпг-69,11371,12571,1
632,'╨ёдо-1',нюпг-95,11473,12583,0
633,'╨ёдо-1',нюпг-95,11473,12583,1
634,'╨ёдо-2',нюпг-95,11475,12584,0
635,'╨ёдо-2',нюпг-95,11475,12584,1
636,'ю╪жщ-1',нюпг-69,11474,12624,0
637,'ю╪жщ-1',нюпг-69,11474,12624,1
638,'ю╜хЬ-1',нюпг-60,11674,12638,0
639,'ю╜хЬ-1',нюпг-60,11674,12638,1
640,'гьаК-2',нюпг-95,11567,12679,0
641,'гьаК-2',нюпг-95,11567,12679,1
642,'Ё╓╢╨-1',нюпг-150,11761,12692,0
643,'Ё╓╢╨-1',нюпг-150,11761,12692,1
644,'гЮ╣╨-2',нюпг-78,11538,12717,0
645,'гЮ╣╨-2',нюпг-78,11538,12717,1
646,'жьгЛ-2',нюпг-17,12002,12880,0
647,'жьгЛ-2',нюпг-17,12002,12880,1
648,'©╕й╡-1',нюпг-149,11740,12886,0
649,'©╕й╡-1',нюпг-149,11740,12886,1
650,'Ё╓╢╨-2',нюпг-86,11707,12913,0
651,'Ё╓╢╨-2',нюпг-86,11707,12913,1
652,'пш╟╡-2',нюпг-167,11718,12959,0
653,'пш╟╡-2',нюпг-167,11718,12959,1
654,'╧Ч╤Ш╠У-2',нюпг-69,11735,12977,0
655,'╧Ч╤Ш╠У-2',нюпг-69,11735,12977,1
656,'╪яд╬к╧-1',нюпг-69,11774,13016,0
657,'╪яд╬к╧-1',нюпг-69,11774,13016,1
658,'гьаК-1',нюпг-86,11821,13036,0
659,'гьаК-1',нюпг-86,11821,13036,1
660,'ю╔цВ-2',нюпг-158,11901,13138,0
661,'ю╔цВ-2',нюпг-158,11901,13138,1
662,'╠╠╬╘-2',нюпг-7,12149,13226,0
663,'╠╠╬╘-2',нюпг-7,12149,13226,1
664,'додЧ-1',нюпг-158,12002,13234,0
665,'додЧ-1',нюпг-158,12002,13234,1
666,'м╜╢╗-2',нюпг-77,12123,13310,0
667,'м╜╢╗-2',нюпг-77,12123,13310,1
668,'нзбЁд╬фК-2',нюпг-166,12093,13331,0
669,'нзбЁд╬фК-2',нюпг-166,12093,13331,1
670,'╬фх╙-2',нюпг-68,12143,13343,0
671,'╬фх╙-2',нюпг-68,12143,13343,1
672,'ю╪жщ-2',нюпг-68,12249,13400,0
673,'ю╪жщ-2',нюпг-68,12249,13400,1
674,'ио╨ё-2',нюпг-77,12341,13481,0
675,'ио╨ё-2',нюпг-77,12341,13481,1
676,'©Б╤Шюу-1',нюпг-157,12260,13487,0
677,'©Б╤Шюу-1',нюпг-157,12260,13487,1
678,'ю╜хЬ-2',нюпг-85,12432,13610,0
679,'ю╜хЬ-2',нюпг-85,12432,13610,1
680,'©╕й╡-2',нюпг-148,12508,13624,0
681,'©╕й╡-2',нюпг-148,12508,13624,1
682,'╧Ч╤Ш╠У-1',нюпг-77,12406,13645,0
683,'╧Ч╤Ш╠У-1',нюпг-77,12406,13645,1
684,'гЮ╣╨-1',нюпг-68,12498,13679,0
685,'гЮ╣╨-1',нюпг-68,12498,13679,1
686,'м╜╢╗-1',нюпг-16,12664,13683,0
687,'м╜╢╗-1',нюпг-16,12664,13683,1
688,'ио╨ё-1',нюпг-68,12536,13697,0
689,'ио╨ё-1',нюпг-68,12536,13697,1
690,'╪яд╬к╧-2',нюпг-166,12602,13724,0
691,'╪яд╬к╧-2',нюпг-166,12602,13724,1
692,'жьгЛ-2',нюпг-148,13260,13738,0
693,'жьгЛ-2',нюпг-148,13260,13738,1
694,'иНшз-2',нюпг-85,12598,13789,0
695,'иНшз-2',нюпг-85,12598,13789,1
696,'иНшз-1',нюпг-85,12599,13790,0
697,'иНшз-1',нюпг-85,12599,13790,1
698,'ю╔цВ-1',нюпг-157,12665,13899,0
699,'ю╔цВ-1',нюпг-157,12665,13899,1
700,'жьгЛ-1',нюпг-76,12855,13966,0
701,'жьгЛ-1',нюпг-76,12855,13966,1
702,'додЧ-2',нюпг-157,12765,13987,0
703,'додЧ-2',нюпг-157,12765,13987,1
704,'пш╟╡-1',нюпг-85,12802,14038,0
705,'пш╟╡-1',нюпг-85,12802,14038,1
706,'╠╠╬╘-1',нюпг-85,12820,14056,0
707,'╠╠╬╘-1',нюпг-85,12820,14056,1
708,'Ё╓╢╨-1',нюпг-5,13068,14080,0
709,'Ё╓╢╨-1',нюпг-5,13068,14080,1
710,'©Б╤Шюу-2',нюпг-165,12854,14084,0
711,'©Б╤Шюу-2',нюпг-165,12854,14084,1
712,'нзбЁд╬фК-1',нюпг-165,12859,14098,0
713,'нзбЁд╬фК-1',нюпг-165,12859,14098,1
714,'╬фх╙-1',нюпг-67,12916,14114,0
715,'╬фх╙-1',нюпг-67,12916,14114,1
716,'╨ёдо-1',нюпг-93,12954,14132,0
717,'╨ёдо-1',нюпг-93,12954,14132,1
718,'╨ёдо-2',нюпг-93,12956,14133,0
719,'╨ёдо-2',нюпг-93,12956,14133,1
720,'ю╪жщ-1',нюпг-67,13024,14176,0
721,'ю╪жщ-1',нюпг-67,13024,14176,1
722,'ю╜хЬ-1',нюпг-165,13069,14179,0
723,'ю╜хЬ-1',нюпг-165,13069,14179,1
724,'гЮ╣╨-2',нюпг-76,13092,14257,0
725,'гЮ╣╨-2',нюпг-76,13092,14257,1
726,'Ё╓╢╨-2',нюпг-84,13261,14423,0
727,'Ё╓╢╨-2',нюпг-84,13261,14423,1
728,'пш╟╡-2',нюпг-15,13322,14461,0
729,'пш╟╡-2',нюпг-15,13322,14461,1
730,'╪яд╬к╧-1',нюпг-25,13548,14464,0
731,'╪яд╬к╧-1',нюпг-25,13548,14464,1
732,'©╕й╡-1',нюпг-75,13256,14482,0
733,'©╕й╡-1',нюпг-75,13256,14482,1
734,'гьаК-2',нюпг-84,13370,14550,0
735,'гьаК-2',нюпг-84,13370,14550,1
736,'ю╔цВ-2',нюпг-75,13577,14598,0
737,'ю╔цВ-2',нюпг-75,13577,14598,1
738,'додЧ-1',нюпг-14,13716,14781,0
739,'додЧ-1',нюпг-14,13716,14781,1
740,'╠╠╬╘-2',нюпг-84,13580,14819,0
741,'╠╠╬╘-2',нюпг-84,13580,14819,1
742,'м╜╢╗-2',нюпг-75,13678,14845,0
743,'м╜╢╗-2',нюпг-75,13678,14845,1
744,'╬фх╙-2',нюпг-66,13687,14886,0
745,'╬фх╙-2',нюпг-66,13687,14886,1
746,'ю╪жщ-2',нюпг-66,13796,14953,0
747,'ю╪жщ-2',нюпг-66,13796,14953,1
748,'нзбЁд╬фК-2',нюпг-155,13787,14968,0
749,'нзбЁд╬фК-2',нюпг-155,13787,14968,1
750,'гьаК-1',нюпг-92,13795,14996,0
751,'гьаК-1',нюпг-92,13795,14996,1
752,'╧Ч╤Ш╠У-2',нюпг-84,13759,14997,0
753,'╧Ч╤Ш╠У-2',нюпг-84,13759,14997,1
754,'ио╨ё-2',нюпг-14,13856,15037,0
755,'ио╨ё-2',нюпг-14,13856,15037,1
756,'м╜╢╗-1',нюпг-4,14035,15076,0
757,'м╜╢╗-1',нюпг-4,14035,15076,1
758,'╧Ч╤Ш╠У-1',нюпг-164,14094,15207,0
759,'╧Ч╤Ш╠У-1',нюпг-164,14094,15207,1
760,'ю╜хЬ-2',нюпг-155,13988,15224,0
761,'ю╜хЬ-2',нюпг-155,13988,15224,1
762,'©Б╤Шюу-1',нюпг-4,14047,15231,0
763,'©Б╤Шюу-1',нюпг-4,14047,15231,1
764,'ио╨ё-1',нюпг-92,14055,15241,0
765,'ио╨ё-1',нюпг-92,14055,15241,1
766,'©╕й╡-2',нюпг-74,14013,15246,0
767,'©╕й╡-2',нюпг-74,14013,15246,1
768,'╪яд╬к╧-2',нюпг-14,14085,15269,0
769,'╪яд╬к╧-2',нюпг-14,14085,15269,1
770,'иНшз-2',нюпг-83,14158,15303,0
771,'иНшз-2',нюпг-83,14158,15303,1
772,'иНшз-1',нюпг-83,14159,15305,0
773,'иНшз-1',нюпг-83,14159,15305,1
774,'Ё╓╢╨-1',нюпг-3,14461,15328,0
775,'Ё╓╢╨-1',нюпг-3,14461,15328,1
776,'гЮ╣╨-1',нюпг-164,14104,15329,0
777,'гЮ╣╨-1',нюпг-164,14104,15329,1
778,'╨ёдо-1',нюпг-3,14492,15336,0
779,'╨ёдо-1',нюпг-3,14492,15336,1
780,'╨ёдо-2',нюпг-3,14494,15339,0
781,'╨ёдо-2',нюпг-3,14494,15339,1
782,'жьгЛ-2',нюпг-155,14192,15346,0
783,'жьгЛ-2',нюпг-155,14192,15346,1
784,'ю╔цВ-1',нюпг-74,14372,15360,0
785,'ю╔цВ-1',нюпг-74,14372,15360,1
786,'ю╜хЬ-1',нюпг-91,14653,15426,0
787,'ю╜хЬ-1',нюпг-91,14653,15426,1
788,'додЧ-2',нюпг-13,14348,15452,0
789,'додЧ-2',нюпг-13,14348,15452,1
790,'нзбЁд╬фК-1',нюпг-55,14706,15546,0
791,'нзбЁд╬фК-1',нюпг-55,14706,15546,1
792,'жьгЛ-1',нюпг-13,14480,15569,0
793,'жьгЛ-1',нюпг-13,14480,15569,1
794,'╬фх╙-1',нюпг-65,14459,15658,0
795,'╬фх╙-1',нюпг-65,14459,15658,1
796,'ю╪жщ-1',нюпг-65,14570,15730,0
797,'ю╪жщ-1',нюпг-65,14570,15730,1
798,'©Б╤Шюу-2',нюпг-154,14552,15743,0
799,'©Б╤Шюу-2',нюпг-154,14552,15743,1
800,'пш╟╡-1',нюпг-74,14555,15755,0
801,'пш╟╡-1',нюпг-74,14555,15755,1
802,'╠╠╬╘-1',нюпг-74,14570,15774,0
803,'╠╠╬╘-1',нюпг-74,14570,15774,1
804,'пш╟╡-2',нюпг-3,14893,15792,0
805,'пш╟╡-2',нюпг-3,14893,15792,1
806,'гЮ╣╨-2',нюпг-74,14645,15802,0
807,'гЮ╣╨-2',нюпг-74,14645,15802,1
808,'╪яд╬к╧-1',нюпг-163,14906,15924,0
809,'╪яд╬к╧-1',нюпг-163,14906,15924,1
810,'гьаК-1',нюпг-2,15360,15982,0
811,'гьаК-1',нюпг-2,15360,15982,1
812,'Ё╓╢╨-2',нюпг-12,14891,16032,0
813,'Ё╓╢╨-2',нюпг-12,14891,16032,1
814,'©╕й╡-1',нюпг-64,14887,16093,0
815,'©╕й╡-1',нюпг-64,14887,16093,1
816,'ио╨ё-2',нюпг-22,15377,16122,0
817,'ио╨ё-2',нюпг-22,15377,16122,1
818,'гьаК-2',нюпг-12,14964,16133,0
819,'гьаК-2',нюпг-12,14964,16133,1
820,'ю╔цВ-2',нюпг-12,15066,16134,0
821,'ю╔цВ-2',нюпг-12,15066,16134,1
822,'гЮ╣╨-1',нюпг-2,15709,16259,0
823,'гЮ╣╨-1',нюпг-2,15709,16259,1
824,'м╜╢╗-2',нюпг-73,15236,16384,0
825,'м╜╢╗-2',нюпг-73,15236,16384,1
826,'╠╠╬╘-2',нюпг-12,15265,16448,0
827,'╠╠╬╘-2',нюпг-12,15265,16448,1
828,'нзбЁд╬фК-2',нюпг-153,15318,16456,0
829,'нзбЁд╬фК-2',нюпг-153,15318,16456,1
830,'додЧ-1',нюпг-90,15248,16457,0
831,'додЧ-1',нюпг-90,15248,16457,1
832,'ю╪жщ-2',нюпг-64,15339,16507,0
833,'ю╪жщ-2',нюпг-64,15339,16507,1
834,'╧Ч╤Ш╠У-2',нюпг-12,15381,16560,0
835,'╧Ч╤Ш╠У-2',нюпг-12,15381,16560,1
836,'╬фх╙-2',нюпг-162,15322,16563,0
837,'╬фх╙-2',нюпг-162,15322,16563,1
838,'м╜╢╗-1',нюпг-64,15429,16595,0
839,'м╜╢╗-1',нюпг-64,15429,16595,1
840,'╪яд╬к╧-2',нюпг-162,15679,16653,0
841,'╪яд╬к╧-2',нюпг-162,15679,16653,1
842,'©Б╤Шюу-1',нюпг-81,15606,16744,0
843,'©Б╤Шюу-1',нюпг-81,15606,16744,1
844,'нзбЁд╬фК-1',нюпг-53,16062,16746,0
845,'нзбЁд╬фК-1',нюпг-53,16062,16746,1
846,'╧Ч╤Ш╠У-1',нюпг-64,15551,16787,0
847,'╧Ч╤Ш╠У-1',нюпг-64,15551,16787,1
848,'ио╨ё-1',нюпг-64,15602,16806,0
849,'ио╨ё-1',нюпг-64,15602,16806,1
850,'иНшз-2',нюпг-81,15731,16816,0
851,'иНшз-2',нюпг-81,15731,16816,1
852,'иНшз-1',нюпг-81,15732,16819,0
853,'иНшз-1',нюпг-81,15732,16819,1
854,'ю╜хЬ-2',нюпг-72,15694,16824,0
855,'ю╜хЬ-2',нюпг-72,15694,16824,1
856,'©╕й╡-2',нюпг-63,15660,16863,0
857,'©╕й╡-2',нюпг-63,15660,16863,1
858,'пш╟╡-2',нюпг-21,16159,16869,0
859,'пш╟╡-2',нюпг-21,16159,16869,1
860,'жьгЛ-2',нюпг-11,15754,16899,0
861,'жьгЛ-2',нюпг-11,15754,16899,1
862,'ю╔цВ-1',нюпг-153,15732,16900,0
863,'ю╔цВ-1',нюпг-153,15732,16900,1
864,'╨ёдо-2',нюпг-162,15753,16941,0
865,'╨ёдо-2',нюпг-162,15753,16941,1
866,'╨ёдо-1',нюпг-162,15755,16942,0
867,'╨ёдо-1',нюпг-162,15755,16942,1
868,'додЧ-2',нюпг-153,15844,16970,0
869,'додЧ-2',нюпг-153,15844,16970,1
870,'жьгЛ-1',нюпг-72,16002,17042,0
871,'жьгЛ-1',нюпг-72,16002,17042,1
872,'Ё╓╢╨-1',нюпг-153,15918,17071,0
873,'Ё╓╢╨-1',нюпг-153,15918,17071,1
874,'╬фх╙-1',нюпг-63,15999,17204,0
875,'╬фх╙-1',нюпг-63,15999,17204,1
876,'©Б╤Шюу-2',нюпг-152,16084,17233,0
877,'©Б╤Шюу-2',нюпг-152,16084,17233,1
878,'ю╪жщ-1',нюпг-63,16110,17284,0
879,'ю╪жщ-1',нюпг-63,16110,17284,1
880,'пш╟╡-1',нюпг-72,16101,17296,0
881,'пш╟╡-1',нюпг-72,16101,17296,1
882,'ю╜хЬ-1',нюпг-161,16125,17307,0
883,'ю╜хЬ-1',нюпг-161,16125,17307,1
884,'╠╠╬╘-1',нюпг-72,16115,17315,0
885,'╠╠╬╘-1',нюпг-72,16115,17315,1
886,'гЮ╣╨-2',нюпг-72,16197,17350,0
887,'гЮ╣╨-2',нюпг-72,16197,17350,1
888,'Ё╓╢╨-2',нюпг-80,16417,17433,0
889,'Ё╓╢╨-2',нюпг-80,16417,17433,1
890,'ио╨ё-2',нюпг-30,16581,17486,0
891,'ио╨ё-2',нюпг-30,16581,17486,1
892,'╪яд╬к╧-1',нюпг-72,16283,17525,0
893,'╪яд╬к╧-1',нюпг-72,16283,17525,1
894,'гьаК-2',нюпг-80,16510,17580,0
895,'гьаК-2',нюпг-80,16510,17580,1
896,'©╕й╡-1',нюпг-62,16433,17632,0
897,'©╕й╡-1',нюпг-62,16433,17632,1
898,'ю╔цВ-2',нюпг-152,16503,17638,0
899,'ю╔цВ-2',нюпг-152,16503,17638,1
900,'гьаК-1',нюпг-161,16481,17714,0
901,'гьаК-1',нюпг-161,16481,17714,1
902,'гЮ╣╨-1',нюпг-80,16671,17879,0
903,'гЮ╣╨-1',нюпг-80,16671,17879,1
904,'м╜╢╗-2',нюпг-71,16794,17928,0
905,'м╜╢╗-2',нюпг-71,16794,17928,1
906,'ю╪жщ-2',нюпг-62,16878,18061,0
907,'ю╪жщ-2',нюпг-62,16878,18061,1
908,'╠╠╬╘-2',нюпг-71,16887,18087,0
909,'╠╠╬╘-2',нюпг-71,16887,18087,1
910,'додЧ-1',нюпг-19,16916,18096,0
911,'додЧ-1',нюпг-19,16916,18096,1
912,'жьгЛ-2',нюпг-105,17408,18105,0
913,'жьгЛ-2',нюпг-105,17408,18105,1
914,'╧Ч╤Ш╠У-1',нюпг-160,17178,18128,0
915,'╧Ч╤Ш╠У-1',нюпг-160,17178,18128,1
916,'м╜╢╗-1',нюпг-62,16964,18150,0
917,'м╜╢╗-1',нюпг-62,16964,18150,1
918,'╧Ч╤Ш╠У-2',нюпг-71,17004,18243,0
919,'╧Ч╤Ш╠У-2',нюпг-71,17004,18243,1
920,'ю╜хЬ-2',нюпг-9,17169,18251,0
921,'ю╜хЬ-2',нюпг-9,17169,18251,1
922,'©Б╤Шюу-1',нюпг-79,17093,18276,0
923,'©Б╤Шюу-1',нюпг-79,17093,18276,1
924,'╪яд╬к╧-2',нюпг-71,17048,18290,0
925,'╪яд╬к╧-2',нюпг-71,17048,18290,1
926,'ио╨ё-1',нюпг-19,17156,18305,0
927,'ио╨ё-1',нюпг-19,17156,18305,1
928,'нзбЁд╬фК-1',нюпг-79,17140,18316,0
929,'нзбЁд╬фК-1',нюпг-79,17140,18316,1
930,'нзбЁд╬фК-2',нюпг-79,17142,18317,0
931,'нзбЁд╬фК-2',нюпг-79,17142,18317,1
932,'ю╔цВ-1',нюпг-151,17280,18377,0
933,'ю╔цВ-1',нюпг-151,17280,18377,1
934,'©╕й╡-2',нюпг-61,17206,18403,0
935,'©╕й╡-2',нюпг-61,17206,18403,1
936,'пш╟╡-2',нюпг-19,17223,18405,0
937,'пш╟╡-2',нюпг-19,17223,18405,1
938,'╬фх╙-2',нюпг-79,17175,18412,0
939,'╬фх╙-2',нюпг-79,17175,18412,1
940,'додЧ-2',нюпг-151,17405,18434,0
941,'додЧ-2',нюпг-151,17405,18434,1
942,'иНшз-1',нюпг-160,17257,18493,0
943,'иНшз-1',нюпг-160,17257,18493,1
944,'иНшз-2',нюпг-160,17258,18495,0
945,'иНшз-2',нюпг-160,17258,18495,1
946,'Ё╓╢╨-1',нюпг-151,17475,18544,0
947,'Ё╓╢╨-1',нюпг-151,17475,18544,1
948,'╨ёдо-1',нюпг-18,17503,18682,0
949,'╨ёдо-1',нюпг-18,17503,18682,1
950,'╨ёдо-2',нюпг-18,17504,18684,0
951,'╨ёдо-2',нюпг-18,17504,18684,1
952,'жьгЛ-1',нюпг-96,17599,18814,0
953,'жьгЛ-1',нюпг-96,17599,18814,1
954,'ю╪жщ-1',нюпг-61,17646,18838,0
955,'ю╪жщ-1',нюпг-61,17646,18838,1
956,'╬фх╙-1',нюпг-168,17612,18842,0
957,'╬фх╙-1',нюпг-168,17612,18842,1
958,'╠╠╬╘-1',нюпг-70,17659,18858,0
959,'╠╠╬╘-1',нюпг-70,17659,18858,1
960,'Ё╓╢╨-2',нюпг-104,17802,18881,0
961,'Ё╓╢╨-2',нюпг-104,17802,18881,1
962,'гЮ╣╨-2',нюпг-70,17745,18902,0
963,'гЮ╣╨-2',нюпг-70,17745,18902,1
964,'ио╨ё-2',нюпг-18,17826,18952,0
965,'ио╨ё-2',нюпг-18,17826,18952,1
966,'ю╜хЬ-1',нюпг-87,17724,18958,0
967,'ю╜хЬ-1',нюпг-87,17724,18958,1
968,'пш╟╡-1',нюпг-61,17759,18997,0
969,'пш╟╡-1',нюпг-61,17759,18997,1
970,'©Б╤Шюу-2',нюпг-87,17839,19039,0
971,'©Б╤Шюу-2',нюпг-87,17839,19039,1
972,'╪яд╬к╧-1',нюпг-61,17874,19068,0
973,'╪яд╬к╧-1',нюпг-61,17874,19068,1
974,'гьаК-1',нюпг-87,18098,19100,0
975,'гьаК-1',нюпг-87,18098,19100,1
976,'ю╔цВ-2',нюпг-159,18059,19106,0
977,'ю╔цВ-2',нюпг-159,18059,19106,1
978,'©╕й╡-1',нюпг-69,17979,19174,0
979,'©╕й╡-1',нюпг-69,17979,19174,1
980,'гьаК-2',нюпг-168,18004,19240,0
981,'гьаК-2',нюпг-168,18004,19240,1
982,'гЮ╣╨-1',нюпг-87,18220,19411,0
983,'гЮ╣╨-1',нюпг-87,18220,19411,1
984,'ю╪жщ-2',нюпг-69,18411,19613,0
985,'ю╪жщ-2',нюпг-69,18411,19613,1
986,'м╜╢╗-2',нюпг-17,18443,19625,0
987,'м╜╢╗-2',нюпг-17,18443,19625,1
988,'додЧ-1',нюпг-103,18637,19690,0
989,'додЧ-1',нюпг-103,18637,19690,1
990,'м╜╢╗-1',нюпг-69,18494,19701,0
